Date Hour,AvUtilization(bps),PeakUtilization(bps),AverageDiscards(%),AverageErrors(%),AverageUtilization(bps)_SEC,PeakUtilization(bps)_SEC,AverageDiscards(%)_SEC,AverageErrors %)_SEC
10/15/2025 09:00,1607297.0,6922324.0,0,0,953239.0,1603531.0,0,0
10/15/2025 10:00,560681.0,809409.0,0,0,594723.0,875278.0,0,0
10/15/2025 11:00,604772.0,819957.0,0,0,534256.0,712812.0,0,0
10/15/2025 12:00,2297754.0,3805887.0,0,0,1063171.0,1591415.0,0,0
10/15/2025 13:00,645328.0,1314918.0,0,0,629603.0,1304160.0,0,0
10/15/2025 14:00,448452.0,1311285.0,0,0,491890.0,824937.0,0,0
10/15/2025 15:00,692230.0,1739993.0,0,0,728187.0,1469909.0,0,0
10/15/2025 16:00,427132.0,1429926.0,0,0,329565.0,620015.0,0,0
10/15/2025 17:00,152129.0,231763.0,0,0,91805.0,232615.0,0,0
10/15/2025 18:00,106068.0,156624.0,0,0,108205.0,260071.0,0,0
10/15/2025 19:00,60943.0,145636.0,0,0,126594.0,167973.0,0,0
10/15/2025 20:00,78256.0,114030.0,0,0,120417.0,235418.0,0,0
10/15/2025 21:00,131059.0,222240.0,0,0,71594.0,101299.0,0,0
10/15/2025 22:00,99107.0,125345.0,0,0,95567.0,344085.0,0,0
10/15/2025 23:00,100640.0,231583.0,0,0,136006.0,309407.0,0,0
10/16/2025 00:00,52159.0,83153.0,0,0,152403.0,167437.0,0,0
10/16/2025 01:00,144788.0,173868.0,0,0,49758.0,142052.0,0,0
10/16/2025 02:00,100839.0,135031.0,0,0,117066.0,420687.0,0,0
10/16/2025 03:00,50039.0,140031.0,0,0,149674.0,175490.0,0,0
10/16/2025 04:00,104176.0,200179.0,0,0,105811.0,196693.0,0,0
10/16/2025 05:00,100096.0,167441.0,0,0,123091.0,157191.0,0,0
10/16/2025 06:00,51458.0,90956.0,0,0,153891.0,190797.0,0,0
10/16/2025 07:00,51409.0,89955.0,0,0,140639.0,170998.0,0,0
10/16/2025 08:00,624571.0,2842624.0,0,0,492352.0,1344086.0,0,0
10/16/2025 09:00,364279.0,1051086.0,0,0,423141.0,869678.0,0,0
10/16/2025 10:00,345752.0,658020.0,0,0,398372.0,517602.0,0,0
10/16/2025 11:00,343767.0,1851259.0,0,0,338240.0,597488.0,0,0
10/16/2025 12:00,316097.0,661734.0,0,0,434615.0,709905.0,0,0
10/16/2025 13:00,281134.0,489285.0,0,0,231988.0,747272.0,0,0
10/16/2025 14:00,306046.0,810341.0,0,0,143591.0,318987.0,0,0
10/16/2025 15:00,472498.0,996886.0,0,0,306121.0,803392.0,0,0
10/16/2025 16:00,308380.0,593773.0,0,0,276545.0,526405.0,0,0
10/16/2025 17:00,180038.0,240993.0,0,0,123925.0,280802.0,0,0
10/16/2025 18:00,140566.0,167468.0,0,0,63351.0,343603.0,0,0
10/16/2025 19:00,50693.0,120784.0,0,0,143692.0,171438.0,0,0
10/16/2025 20:00,71559.0,102220.0,0,0,135677.0,239640.0,0,0
10/16/2025 21:00,89756.0,109435.0,0,0,103821.0,134389.0,0,0
10/16/2025 22:00,93491.0,126216.0,0,0,96148.0,117465.0,0,0
10/16/2025 23:00,110209.0,248057.0,0,0,102224.0,201652.0,0,0
10/17/2025 00:00,104995.0,153336.0,0,0,109836.0,164858.0,0,0
10/17/2025 01:00,75959.0,117472.0,0,0,108567.0,152386.0,0,0
10/17/2025 02:00,65676.0,150257.0,0,0,156012.0,176561.0,0,0
10/17/2025 03:00,143767.0,158285.0,0,0,54656.0,124713.0,0,0
10/17/2025 04:00,148545.0,165699.0,0,0,58719.0,133445.0,0,0
10/17/2025 05:00,117480.0,265320.0,0,0,99249.0,256159.0,0,0
10/17/2025 06:00,93467.0,117879.0,0,0,96262.0,118438.0,0,0
10/17/2025 07:00,140290.0,187942.0,0,0,109243.0,619970.0,0,0
10/17/2025 08:00,578678.0,2252773.0,0,0,663257.0,2241054.0,0,0
10/17/2025 09:00,300513.0,646461.0,0,0,504842.0,2868964.0,0,0
10/17/2025 10:00,445843.0,1012416.0,0,0,507847.0,1251338.0,0,0
10/17/2025 11:00,448695.0,820554.0,0,0,1411182.0,2049545.0,0,0
10/17/2025 12:00,482098.0,1000243.0,0,0,462031.0,1126720.0,0,0
10/17/2025 13:00,539915.0,1383989.0,0,0,360600.0,615256.0,0,0
10/17/2025 14:00,539822.0,1339073.0,0,0,781604.0,1625678.0,0,0
10/17/2025 15:00,566164.0,1203103.0,0,0,743214.0,1110070.0,0,0
10/17/2025 16:00,324010.0,562235.0,0,0,219652.0,465716.0,0,0
10/17/2025 17:00,148034.0,212864.0,0,0,101423.0,163328.0,0,0
10/17/2025 18:00,117038.0,183061.0,0,0,71623.0,121694.0,0,0
10/17/2025 19:00,76967.0,114613.0,0,0,108028.0,150039.0,0,0
10/17/2025 20:00,114468.0,230935.0,0,0,153189.0,699534.0,0,0
10/17/2025 21:00,94298.0,340678.0,0,0,97049.0,134848.0,0,0
10/17/2025 22:00,73224.0,146049.0,0,0,167255.0,428267.0,0,0
10/17/2025 23:00,105257.0,230941.0,0,0,107569.0,213722.0,0,0
10/18/2025 00:00,142763.0,167385.0,0,0,135941.0,207361.0,0,0
10/18/2025 01:00,63702.0,140120.0,0,0,147291.0,166753.0,0,0
10/18/2025 02:00,91504.0,144131.0,0,0,106058.0,143299.0,0,0
10/18/2025 03:00,96078.0,165512.0,0,0,100018.0,149367.0,0,0
10/18/2025 04:00,87510.0,158017.0,0,0,151092.0,171409.0,0,0
10/18/2025 05:00,136946.0,196954.0,0,0,109168.0,203316.0,0,0
10/18/2025 06:00,144293.0,178102.0,0,0,86529.0,137382.0,0,0
10/18/2025 07:00,53818.0,149490.0,0,0,139707.0,170526.0,0,0
10/18/2025 08:00,71491.0,101419.0,0,0,105976.0,158103.0,0,0
10/18/2025 09:00,142125.0,159988.0,0,0,41776.0,96407.0,0,0
10/18/2025 10:00,47442.0,128190.0,0,0,143594.0,177942.0,0,0
10/18/2025 11:00,94436.0,148210.0,0,0,86028.0,118495.0,0,0
10/18/2025 12:00,98438.0,142932.0,0,0,87311.0,120019.0,0,0
10/18/2025 13:00,47176.0,156466.0,0,0,142535.0,164741.0,0,0
10/18/2025 14:00,44033.0,67080.0,0,0,156131.0,174447.0,0,0
10/18/2025 15:00,90765.0,118715.0,0,0,100019.0,152182.0,0,0
10/18/2025 16:00,87245.0,105228.0,0,0,93238.0,108094.0,0,0
10/18/2025 17:00,90951.0,104070.0,0,0,92612.0,111158.0,0,0
10/18/2025 18:00,138758.0,156537.0,0,0,45845.0,94647.0,0,0
10/18/2025 19:00,140934.0,160562.0,0,0,46262.0,95695.0,0,0
10/18/2025 20:00,110849.0,158177.0,0,0,69823.0,101580.0,0,0
10/18/2025 21:00,145907.0,168179.0,0,0,55501.0,106440.0,0,0
10/18/2025 22:00,46999.0,143407.0,0,0,137267.0,168061.0,0,0
10/18/2025 23:00,150812.0,212886.0,0,0,65750.0,265088.0,0,0
10/19/2025 00:00,134526.0,177013.0,0,0,78076.0,262343.0,0,0
10/19/2025 01:00,97234.0,170495.0,0,0,100672.0,136563.0,0,0
10/19/2025 02:00,54233.0,110338.0,0,0,151175.0,175575.0,0,0
10/19/2025 03:00,97967.0,146152.0,0,0,93766.0,149377.0,0,0
10/19/2025 04:00,96242.0,104299.0,0,0,90792.0,126592.0,0,0
10/19/2025 05:00,89517.0,233379.0,0,0,140661.0,248175.0,0,0
10/19/2025 06:00,212871.0,1498832.0,0,0,121212.0,475007.0,0,0
10/19/2025 07:00,93983.0,154084.0,0,0,92190.0,163534.0,0,0
10/19/2025 08:00,79924.0,124703.0,0,0,103498.0,146953.0,0,0
10/19/2025 09:00,54922.0,107201.0,0,0,123927.0,162034.0,0,0
10/19/2025 10:00,51344.0,106177.0,0,0,135938.0,167761.0,0,0
10/19/2025 11:00,63514.0,107302.0,0,0,123632.0,168544.0,0,0
10/19/2025 12:00,98829.0,145711.0,0,0,81425.0,125974.0,0,0
10/19/2025 13:00,97690.0,155207.0,0,0,91848.0,149369.0,0,0
10/19/2025 14:00,144611.0,178272.0,0,0,45319.0,65871.0,0,0
10/19/2025 15:00,90224.0,137642.0,0,0,94785.0,123617.0,0,0
10/19/2025 16:00,81069.0,133266.0,0,0,103682.0,156728.0,0,0
10/19/2025 17:00,132068.0,166163.0,0,0,51811.0,100386.0,0,0
10/19/2025 18:00,75005.0,137975.0,0,0,154231.0,452611.0,0,0
10/19/2025 19:00,47681.0,95346.0,0,0,143216.0,166116.0,0,0
10/19/2025 20:00,80345.0,138601.0,0,0,102328.0,156888.0,0,0
10/19/2025 21:00,105769.0,171359.0,0,0,82780.0,145588.0,0,0
10/19/2025 22:00,673693.0,3064969.0,0,0,1267276.0,5435239.0,0,0
10/19/2025 23:00,1232482.0,2229665.0,0,0,350361.0,2335109.0,0,0
10/20/2025 00:00,379331.0,3674778.0,0,0,125556.0,187087.0,0,0
10/20/2025 01:00,74649.0,131485.0,0,0,118822.0,159271.0,0,0
10/20/2025 02:00,65066.0,116602.0,0,0,149283.0,177985.0,0,0
10/20/2025 03:00,134526.0,161884.0,0,0,53065.0,111777.0,0,0
10/20/2025 04:00,117723.0,155321.0,0,0,69967.0,138107.0,0,0
10/20/2025 05:00,571004.0,2495908.0,0,0,665566.0,2860541.0,0,0
10/20/2025 06:00,89817.0,135891.0,0,0,97078.0,133677.0,0,0
10/20/2025 07:00,60356.0,181057.0,0,0,155333.0,266737.0,0,0
10/20/2025 08:00,1430592.0,4204491.0,0,0,2393560.0,9974333.0,0,0
10/20/2025 09:00,1089242.0,2059678.0,0,0,2356064.0,7460514.0,0,0
10/20/2025 10:00,553280.0,1156247.0,0,0,554356.0,842785.0,0,0
10/20/2025 11:00,554461.0,849652.0,0,0,673892.0,1196009.0,0,0
10/20/2025 12:00,1055065.0,2522640.0,0,0,1220091.0,3394296.0,0,0
10/20/2025 13:00,1268673.0,2160071.0,0,0,1239239.0,3383899.0,0,0
10/20/2025 14:00,414598.0,615959.0,0,0,514228.0,1674989.0,0,0
10/20/2025 15:00,659238.0,1090981.0,0,0,716720.0,1249267.0,0,0
10/20/2025 16:00,903658.0,1990195.0,0,0,1881767.0,2981408.0,0,0
10/20/2025 17:00,180947.0,278400.0,0,0,278521.0,1694733.0,0,0
10/20/2025 18:00,93075.0,150711.0,0,0,97466.0,123225.0,0,0
10/20/2025 19:00,89862.0,122852.0,0,0,94542.0,114940.0,0,0
10/20/2025 20:00,124964.0,312665.0,0,0,126254.0,751570.0,0,0
10/20/2025 21:00,93901.0,128804.0,0,0,96780.0,134755.0,0,0
10/20/2025 22:00,108398.0,626209.0,0,0,102956.0,374266.0,0,0
10/20/2025 23:00,147347.0,365803.0,0,0,89715.0,185916.0,0,0
10/21/2025 00:00,114295.0,158886.0,0,0,101169.0,187550.0,0,0
10/21/2025 01:00,93122.0,119455.0,0,0,93452.0,145144.0,0,0
10/21/2025 02:00,227775.0,1886053.0,0,0,179511.0,1589283.0,0,0
10/21/2025 03:00,90858.0,500133.0,0,0,117177.0,603044.0,0,0
10/21/2025 04:00,149861.0,182670.0,0,0,79984.0,195062.0,0,0
10/21/2025 05:00,83917.0,200816.0,0,0,158163.0,243825.0,0,0
10/21/2025 06:00,104083.0,169444.0,0,0,83932.0,159911.0,0,0
10/21/2025 07:00,96187.0,187939.0,0,0,144207.0,263206.0,0,0
10/21/2025 08:00,875954.0,2894074.0,0,0,906299.0,3229058.0,0,0
10/21/2025 09:00,1920045.0,5684245.0,0,0,841071.0,2058501.0,0,0
10/21/2025 10:00,634644.0,1563565.0,0,0,556025.0,1161259.0,0,0
10/21/2025 11:00,686532.0,1585341.0,0,0,779620.0,1332524.0,0,0
10/21/2025 12:00,494300.0,1251160.0,0,0,476179.0,879841.0,0,0
10/21/2025 13:00,733289.0,2011769.0,0,0,665046.0,1751825.0,0,0
10/21/2025 14:00,723005.0,1489644.0,0,0,771887.0,1488752.0,0,0
10/21/2025 15:00,788170.0,3791725.0,0,0,870832.0,4364795.0,0,0
10/21/2025 16:00,399635.0,681968.0,0,0,402668.0,818847.0,0,0
10/21/2025 17:00,180505.0,294735.0,0,0,314994.0,579464.0,0,0
10/21/2025 18:00,103295.0,157779.0,0,0,80251.0,108239.0,0,0
10/21/2025 19:00,90005.0,106835.0,0,0,96950.0,108299.0,0,0
10/21/2025 20:00,138899.0,260796.0,0,0,69234.0,123919.0,0,0
10/21/2025 21:00,119607.0,161422.0,0,0,69820.0,119400.0,0,0
10/21/2025 22:00,173267.0,736312.0,0,0,89196.0,121361.0,0,0
10/21/2025 23:00,61111.0,167688.0,0,0,180666.0,319334.0,0,0
10/22/2025 00:00,60664.0,97894.0,0,0,125669.0,185175.0,0,0
10/22/2025 01:00,45722.0,89114.0,0,0,155944.0,187864.0,0,0
10/22/2025 02:00,62973.0,93507.0,0,0,135048.0,178492.0,0,0
10/22/2025 03:00,110834.0,160956.0,0,0,78201.0,159929.0,0,0
10/22/2025 04:00,98709.0,137353.0,0,0,89401.0,128645.0,0,0
10/22/2025 05:00,141627.0,198636.0,0,0,88453.0,240954.0,0,0
10/22/2025 06:00,119582.0,180916.0,0,0,67833.0,114568.0,0,0
10/22/2025 07:00,153203.0,299355.0,0,0,122092.0,203319.0,0,0
10/22/2025 08:00,1159185.0,3735666.0,0,0,1511665.0,5706772.0,0,0
10/22/2025 09:00,486295.0,816946.0,0,0,601677.0,1155964.0,0,0
10/22/2025 10:00,892853.0,1808938.0,0,0,1029494.0,2101418.0,0,0
10/22/2025 11:00,1149205.0,2014781.0,0,0,1221789.0,2248723.0,0,0
10/22/2025 12:00,1354674.0,3484627.0,0,0,1238778.0,1877587.0,0,0
10/22/2025 13:00,1594775.0,3114845.0,0,0,1107041.0,2740967.0,0,0
10/22/2025 14:00,358882.0,830284.0,0,0,385625.0,855139.0,0,0
10/22/2025 15:00,827316.0,1384200.0,0,0,614382.0,2284057.0,0,0
10/22/2025 16:00,1001766.0,1989734.0,0,0,1331476.0,2456591.0,0,0
10/22/2025 17:00,450293.0,992417.0,0,0,421814.0,716061.0,0,0
10/22/2025 18:00,81458.0,270168.0,0,0,141859.0,286598.0,0,0
10/22/2025 19:00,87288.0,388259.0,0,0,120886.0,169468.0,0,0
10/22/2025 20:00,74022.0,101469.0,0,0,138333.0,241099.0,0,0
10/22/2025 21:00,135128.0,172788.0,0,0,54732.0,118217.0,0,0
10/22/2025 22:00,99017.0,114703.0,0,0,87162.0,105394.0,0,0
10/22/2025 23:00,61306.0,139599.0,0,0,128982.0,163119.0,0,0
10/23/2025 00:00,132439.0,582088.0,0,0,120624.0,157717.0,0,0
10/23/2025 01:00,93884.0,142666.0,0,0,94457.0,135617.0,0,0
10/23/2025 02:00,105211.0,159522.0,0,0,82720.0,133098.0,0,0
10/23/2025 03:00,63575.0,119448.0,0,0,119405.0,155116.0,0,0
10/23/2025 04:00,83819.0,150219.0,0,0,110614.0,170789.0,0,0
10/23/2025 05:00,170641.0,770566.0,0,0,108332.0,154710.0,0,0
10/23/2025 06:00,92358.0,108439.0,0,0,97891.0,138481.0,0,0
10/23/2025 07:00,123538.0,220024.0,0,0,148975.0,292118.0,0,0
10/23/2025 08:00,813444.0,2583274.0,0,0,900611.0,3202317.0,0,0
10/23/2025 09:00,630730.0,1238870.0,0,0,627151.0,1756887.0,0,0
10/23/2025 10:00,951628.0,3377092.0,0,0,1014749.0,2443937.0,0,0
10/23/2025 11:00,1157976.0,1684928.0,0,0,1622982.0,2303635.0,0,0
10/23/2025 12:00,1400708.0,2566161.0,0,0,2663348.0,5310400.0,0,0
10/23/2025 13:00,1028725.0,2944682.0,0,0,1656989.0,4714483.0,0,0
10/23/2025 14:00,871112.0,1749192.0,0,0,1124570.0,1868856.0,0,0
10/23/2025 15:00,1298868.0,2865136.0,0,0,870457.0,1427643.0,0,0
10/23/2025 16:00,466407.0,1459429.0,0,0,494696.0,1108730.0,0,0
10/23/2025 17:00,300917.0,588134.0,0,0,229563.0,622613.0,0,0
10/23/2025 18:00,117656.0,167269.0,0,0,78776.0,121357.0,0,0
10/23/2025 19:00,61107.0,106813.0,0,0,125285.0,163319.0,0,0
10/23/2025 20:00,110809.0,396846.0,0,0,98057.0,161514.0,0,0
10/23/2025 21:00,134128.0,160947.0,0,0,54525.0,189785.0,0,0
10/23/2025 22:00,397905.0,1272396.0,0,0,91157.0,116105.0,0,0
10/23/2025 23:00,108543.0,443166.0,0,0,143619.0,288419.0,0,0
10/24/2025 00:00,56777.0,97710.0,0,0,143899.0,182104.0,0,0
10/24/2025 01:00,146146.0,172159.0,0,0,55523.0,163049.0,0,0
10/24/2025 02:00,120403.0,190340.0,0,0,73829.0,121203.0,0,0
10/24/2025 03:00,101576.0,157673.0,0,0,86075.0,127092.0,0,0
10/24/2025 04:00,145483.0,213237.0,0,0,318002.0,3209151.0,0,0
10/24/2025 05:00,163569.0,237703.0,0,0,345572.0,3445740.0,0,0
10/24/2025 06:00,108888.0,201075.0,0,0,144290.0,621600.0,0,0
10/24/2025 07:00,120762.0,195432.0,0,0,123750.0,495082.0,0,0
10/24/2025 08:00,692028.0,1896313.0,0,0,696229.0,2338050.0,0,0
10/24/2025 09:00,752010.0,1371703.0,0,0,710943.0,1226907.0,0,0
10/24/2025 10:00,652525.0,1884334.0,0,0,773113.0,1722731.0,0,0
10/24/2025 11:00,575303.0,1540769.0,0,0,639437.0,1271260.0,0,0
10/24/2025 12:00,890987.0,1646329.0,0,0,754041.0,1598908.0,0,0
10/24/2025 13:00,479878.0,1677761.0,0,0,943927.0,4135410.0,0,0
10/24/2025 14:00,486763.0,1494960.0,0,0,524918.0,1614438.0,0,0
10/24/2025 15:00,2077884.0,9914752.0,0,0,413514.0,733255.0,0,0
10/24/2025 16:00,96615.0,329359.0,0,0,113631.0,198288.0,0,0
10/24/2025 17:00,130449.0,176453.0,0,0,56810.0,126869.0,0,0
10/24/2025 18:00,137240.0,189515.0,0,0,1813498.0,17106985.0,0,0
10/24/2025 19:00,125414.0,155463.0,0,0,60316.0,133623.0,0,0
10/24/2025 20:00,127625.0,336051.0,0,0,79118.0,109136.0,0,0
10/24/2025 21:00,96142.0,115959.0,0,0,93566.0,121566.0,0,0
10/24/2025 22:00,80472.0,131827.0,0,0,110931.0,159348.0,0,0
10/24/2025 23:00,132764.0,271778.0,0,0,121130.0,209740.0,0,0
10/25/2025 00:00,146384.0,168566.0,0,0,61839.0,140171.0,0,0
10/25/2025 01:00,81700.0,156914.0,0,0,92691.0,163105.0,0,0
10/25/2025 02:00,54233.0,85917.0,0,0,143206.0,169998.0,0,0
10/25/2025 03:00,132934.0,166544.0,0,0,59411.0,108439.0,0,0
10/25/2025 04:00,92422.0,113852.0,0,0,97665.0,137823.0,0,0
10/25/2025 05:00,135617.0,280955.0,0,0,86880.0,253565.0,0,0
10/25/2025 06:00,124409.0,155704.0,0,0,59974.0,118750.0,0,0
10/25/2025 07:00,98428.0,160031.0,0,0,90454.0,155460.0,0,0
10/25/2025 08:00,56813.0,73583.0,0,0,146020.0,172395.0,0,0
10/25/2025 09:00,49176.0,89402.0,0,0,147824.0,161572.0,0,0
10/25/2025 10:00,63242.0,124368.0,0,0,124447.0,164982.0,0,0
10/25/2025 11:00,92576.0,135281.0,0,0,91210.0,129447.0,0,0
10/25/2025 12:00,64994.0,110150.0,0,0,122907.0,162676.0,0,0
10/25/2025 13:00,91708.0,108477.0,0,0,95925.0,132745.0,0,0
10/25/2025 14:00,68933.0,119812.0,0,0,1878155.0,15495953.0,0,0
10/25/2025 15:00,108838.0,157353.0,0,0,82289.0,107191.0,0,0
10/25/2025 16:00,64760.0,129680.0,0,0,117576.0,158850.0,0,0
10/25/2025 17:00,66369.0,120498.0,0,0,123674.0,165530.0,0,0
10/25/2025 18:00,69067.0,106814.0,0,0,116894.0,165298.0,0,0
10/25/2025 19:00,61848.0,104108.0,0,0,131030.0,170532.0,0,0
10/25/2025 20:00,64835.0,95072.0,0,0,124341.0,175514.0,0,0
10/25/2025 21:00,93533.0,126263.0,0,0,106130.0,167718.0,0,0
10/25/2025 22:00,91870.0,112270.0,0,0,92875.0,113622.0,0,0
10/25/2025 23:00,147336.0,238227.0,0,0,63402.0,132418.0,0,0
10/26/2025 00:00,143316.0,201084.0,0,0,138108.0,159221.0,0,0
10/26/2025 01:00,141906.0,245606.0,0,0,64298.0,137353.0,0,0
10/26/2025 02:00,150297.0,168764.0,0,0,48563.0,75397.0,0,0
10/26/2025 03:00,133980.0,149062.0,0,0,55053.0,145616.0,0,0
10/26/2025 04:00,61983.0,139963.0,0,0,144627.0,178197.0,0,0
10/26/2025 05:00,115985.0,194769.0,0,0,116162.0,254523.0,0,0
10/26/2025 06:00,72202.0,122619.0,0,0,146062.0,178482.0,0,0
10/26/2025 07:00,63006.0,118117.0,0,0,149037.0,171889.0,0,0
10/26/2025 08:00,58466.0,85322.0,0,0,149398.0,167085.0,0,0
10/26/2025 09:00,89764.0,115814.0,0,0,93194.0,158090.0,0,0
10/26/2025 10:00,88155.0,103931.0,0,0,94973.0,123284.0,0,0
10/26/2025 11:00,74370.0,90573.0,0,0,112042.0,149000.0,0,0
10/26/2025 12:00,91015.0,122919.0,0,0,97704.0,151998.0,0,0
10/26/2025 13:00,155579.0,645185.0,0,0,134074.0,781746.0,0,0
10/26/2025 14:00,60537.0,105924.0,0,0,138455.0,175749.0,0,0
10/26/2025 15:00,52645.0,90780.0,0,0,147177.0,176230.0,0,0
10/26/2025 16:00,129932.0,166380.0,0,0,57233.0,169307.0,0,0
10/26/2025 17:00,91839.0,163406.0,0,0,99327.0,144190.0,0,0
10/26/2025 18:00,133501.0,175784.0,0,0,61294.0,168961.0,0,0
10/26/2025 19:00,627615.0,1247976.0,0,0,203469.0,1041579.0,0,0
10/26/2025 20:00,419436.0,1264992.0,0,0,103674.0,151766.0,0,0
10/26/2025 21:00,89589.0,118726.0,0,0,98725.0,133644.0,0,0
10/26/2025 22:00,143255.0,163937.0,0,0,95344.0,347619.0,0,0
10/26/2025 23:00,140535.0,257145.0,0,0,106438.0,286949.0,0,0
10/27/2025 00:00,159769.0,188703.0,0,0,46587.0,113295.0,0,0
10/27/2025 01:00,56084.0,140515.0,0,0,137283.0,172903.0,0,0
10/27/2025 02:00,106862.0,159571.0,0,0,86457.0,116160.0,0,0
10/27/2025 03:00,103638.0,217265.0,0,0,96998.0,168011.0,0,0
10/27/2025 04:00,149639.0,175929.0,0,0,68487.0,143939.0,0,0
10/27/2025 05:00,84942.0,305850.0,0,0,149431.0,268906.0,0,0
10/27/2025 06:00,86319.0,102384.0,0,0,101939.0,147200.0,0,0
10/27/2025 07:00,167302.0,696329.0,0,0,231230.0,792251.0,0,0
10/27/2025 08:00,997484.0,3293543.0,0,0,861703.0,3151739.0,0,0
10/27/2025 09:00,394335.0,978740.0,0,0,561377.0,999518.0,0,0
10/27/2025 10:00,466866.0,1555270.0,0,0,396495.0,635888.0,0,0
10/27/2025 11:00,605982.0,1188888.0,0,0,1469618.0,4484466.0,0,0
10/27/2025 12:00,702179.0,2554456.0,0,0,506161.0,887889.0,0,0
10/27/2025 13:00,400467.0,1002443.0,0,0,607283.0,2784711.0,0,0
10/27/2025 14:00,355701.0,887296.0,0,0,343486.0,756497.0,0,0
10/27/2025 15:00,407928.0,685162.0,0,0,513824.0,1482735.0,0,0
10/27/2025 16:00,1310171.0,2487345.0,0,0,495607.0,2226137.0,0,0
10/27/2025 17:00,280167.0,454345.0,0,0,164563.0,296208.0,0,0
10/27/2025 18:00,100512.0,175625.0,0,0,91258.0,129732.0,0,0
10/27/2025 19:00,144508.0,178246.0,0,0,54651.0,174984.0,0,0
10/27/2025 20:00,67688.0,194560.0,0,0,140593.0,291981.0,0,0
10/27/2025 21:00,164563.0,510373.0,0,0,176761.0,559512.0,0,0
10/27/2025 22:00,144214.0,472689.0,0,0,146762.0,604282.0,0,0
10/27/2025 23:00,64343.0,220133.0,0,0,161916.0,305205.0,0,0
10/28/2025 00:00,90967.0,121636.0,0,0,109973.0,178773.0,0,0
10/28/2025 01:00,97786.0,539013.0,0,0,102133.0,198012.0,0,0
10/28/2025 02:00,849395.0,2495463.0,0,0,553405.0,1509297.0,0,0
10/28/2025 03:00,139333.0,163345.0,0,0,49376.0,120330.0,0,0
10/28/2025 04:00,98033.0,146456.0,0,0,92315.0,111103.0,0,0
10/28/2025 05:00,66661.0,151494.0,0,0,160428.0,244288.0,0,0
10/28/2025 06:00,142662.0,160503.0,0,0,60485.0,105103.0,0,0
10/28/2025 07:00,140989.0,195417.0,0,0,100344.0,197415.0,0,0
10/28/2025 08:00,1006980.0,3590551.0,0,0,1642590.0,10323634.0,0,0
10/28/2025 09:00,2953038.0,5233702.0,0,0,1393763.0,4129901.0,0,0
10/28/2025 10:00,741778.0,1250624.0,0,0,717441.0,1360404.0,0,0
10/28/2025 11:00,1064400.0,2552669.0,0,0,2156734.0,4848670.0,0,0
10/28/2025 12:00,1617337.0,3463972.0,0,0,2834769.0,6101632.0,0,0
10/28/2025 13:00,1049010.0,2673213.0,0,0,1019718.0,2543186.0,0,0
10/28/2025 14:00,292603.0,468509.0,0,0,460838.0,1058507.0,0,0
10/28/2025 15:00,1636126.0,2978958.0,0,0,694272.0,1083890.0,0,0
10/28/2025 16:00,1421791.0,5094870.0,0,0,710469.0,1433057.0,0,0
10/28/2025 17:00,141295.0,445310.0,0,0,160569.0,222185.0,0,0
10/28/2025 18:00,115682.0,157499.0,0,0,74931.0,138348.0,0,0
10/28/2025 19:00,88770.0,115040.0,0,0,96148.0,120963.0,0,0
10/28/2025 20:00,85949.0,235082.0,0,0,127107.0,242131.0,0,0
10/28/2025 21:00,96202.0,130376.0,0,0,430802.0,1175232.0,0,0
10/28/2025 22:00,137146.0,674697.0,0,0,159492.0,1093026.0,0,0
10/28/2025 23:00,123899.0,220191.0,0,0,99757.0,255194.0,0,0
10/29/2025 00:00,114391.0,154516.0,0,0,100999.0,123827.0,0,0
10/29/2025 01:00,99484.0,151092.0,0,0,97352.0,125850.0,0,0
10/29/2025 02:00,58641.0,129699.0,0,0,147917.0,176038.0,0,0
10/29/2025 03:00,61717.0,113997.0,0,0,135104.0,188375.0,0,0
10/29/2025 04:00,49899.0,67994.0,0,0,159934.0,207275.0,0,0
10/29/2025 05:00,72188.0,174483.0,0,0,163583.0,227072.0,0,0
10/29/2025 06:00,146219.0,642200.0,0,0,112943.0,166841.0,0,0
10/29/2025 07:00,67578.0,108014.0,0,0,170021.0,272250.0,0,0
10/29/2025 08:00,721779.0,1970676.0,0,0,1206539.0,3858393.0,0,0
10/29/2025 09:00,520826.0,1091243.0,0,0,632500.0,967796.0,0,0
10/29/2025 10:00,1319746.0,1793737.0,0,0,3410558.0,12841991.0,0,0
10/29/2025 11:00,692679.0,1458365.0,0,0,752550.0,2108905.0,0,0
10/29/2025 12:00,1217714.0,3519524.0,0,0,2607227.0,6716317.0,0,0
10/29/2025 13:00,547748.0,963432.0,0,0,753545.0,1148347.0,0,0
10/29/2025 14:00,546320.0,1630287.0,0,0,752448.0,3992143.0,0,0
10/29/2025 15:00,866615.0,1474470.0,0,0,819506.0,1628905.0,0,0
10/29/2025 16:00,597636.0,1867818.0,0,0,674386.0,2575285.0,0,0
10/29/2025 17:00,274736.0,725566.0,0,0,443540.0,1378873.0,0,0
10/29/2025 18:00,80266.0,110817.0,0,0,126443.0,171748.0,0,0
10/29/2025 19:00,87940.0,189411.0,0,0,105407.0,150903.0,0,0
10/29/2025 20:00,133707.0,798691.0,0,0,81863.0,237848.0,0,0
10/29/2025 21:00,95947.0,125696.0,0,0,100946.0,159072.0,0,0
10/29/2025 22:00,70443.0,107515.0,0,0,118913.0,159185.0,0,0
