Date_Hour,Forward_Jitter_PRI,Backward_Jitter_PRI,Roundtrip_Latency_PRI,Forward_Percent_Pkt_Loss_PRI,Backward_Percent_Pkt_Loss_PRI,Forward_Jitter_SEC,Backward_Jitter_SEC,Roundtrip_Latency_SEC,Forward_Percent_Pkt_Loss_SEC,Backward_Percent_Pkt_Loss_SEC
10/16/2025 06:00,16.66,0.99,27.53,0,0,17.81,1.00,26.16,0,0
10/16/2025 07:00,22.95,1.00,29.18,0,0,16.84,1.00,29.25,0,0
10/16/2025 08:00,18.30,1.01,28.85,0,0,19.07,1.02,28.38,0,0
10/16/2025 09:00,20.20,0.99,25.47,0,0,16.65,1.00,27.03,0,0
10/16/2025 10:00,16.62,1.00,26.35,0,0,21.01,0.99,28.81,0,0
10/16/2025 11:00,16.19,0.99,25.29,0,0,14.65,1.00,28.66,0,0
10/16/2025 12:00,14.45,1.00,23.48,0,0,16.80,1.00,28.16,0,0
10/16/2025 13:00,13.94,1.00,24.92,0,0,16.36,1.00,28.63,0,0
10/16/2025 14:00,14.53,1.02,27.58,0,0,16.30,1.00,25.25,0.08,0
10/16/2025 15:00,17.10,1.00,26.47,0,0,17.95,1.00,27.50,0,0
10/16/2025 16:00,19.72,1.00,28.25,0,0,16.08,1.01,26.78,0,0
10/16/2025 17:00,22.10,1.00,27.66,0,0,20.56,0.99,29.76,0,0
10/16/2025 18:00,20.00,0.99,27.17,0,0,24.93,0.99,28.73,0,0
10/16/2025 19:00,22.51,1.00,25.54,0,0,12.11,1.04,27.44,0,0
10/16/2025 20:00,17.94,1.00,26.48,0,0,17.73,0.99,27.93,0,0
10/16/2025 21:00,18.98,1.00,28.65,0,0,23.19,1.00,28.48,0,0
10/16/2025 22:00,20.14,0.99,25.57,0,0,23.67,1.00,30.62,0,0
10/16/2025 23:00,15.85,1.00,27.38,0,0,17.06,0.99,28.03,0,0
10/17/2025 00:00,16.43,1.00,25.85,0,0,17.97,0.99,26.92,0,0
10/17/2025 01:00,18.19,1.00,24.91,0,0,15.41,1.00,27.00,0,0
10/17/2025 02:00,20.42,1.00,25.58,0,0,21.70,0.99,27.08,0,0
10/17/2025 03:00,21.89,1.00,25.25,0,0,15.50,0.99,27.57,0,0
10/17/2025 04:00,23.57,0.99,25.83,0,0,18.18,0.99,29.01,0,0
10/17/2025 05:00,21.02,1.00,28.13,0,0,20.15,1.00,27.39,0,0
10/17/2025 06:00,19.13,1.02,24.98,0,0,15.63,1.00,26.46,0,0
10/17/2025 07:00,15.98,1.00,25.42,0,0,17.74,0.99,28.84,0,0
10/17/2025 08:00,19.22,0.99,27.02,0,0,20.05,1.00,26.72,0,0
10/17/2025 09:00,17.07,1.00,26.10,0,0,19.39,0.99,27.03,0,0
10/17/2025 10:00,19.93,1.00,24.60,0,0,13.06,1.03,27.15,0,0
10/17/2025 11:00,18.97,1.00,25.95,0,0,20.46,1.00,27.98,0,0
10/17/2025 12:00,15.96,1.00,27.57,0,0,19.05,1.00,29.76,0,0
10/17/2025 13:00,14.91,1.00,24.29,0,0,16.41,1.00,27.63,0,0
10/17/2025 14:00,18.07,0.99,25.69,0,0,18.99,1.00,28.61,0,0
10/17/2025 15:00,20.53,1.01,27.00,0,0,19.43,1.00,25.53,0,0
10/17/2025 16:00,23.73,1.00,25.72,0,0,18.03,1.00,29.98,0,0
10/17/2025 17:00,18.18,1.00,26.66,0,0,19.63,1.00,29.61,0,0
10/17/2025 18:00,16.38,1.00,26.14,0,0,14.75,1.00,26.50,0,0
10/17/2025 19:00,18.09,0.99,25.72,0,0,18.02,0.99,26.68,0,0
10/17/2025 20:00,14.42,1.00,24.40,0,0,16.40,1.00,27.05,0,0
10/17/2025 21:00,17.65,1.02,25.29,0,0,20.88,1.00,29.75,0,0
10/17/2025 22:00,18.69,1.00,26.37,0,0,18.11,1.00,28.25,0,0
10/17/2025 23:00,21.58,1.00,25.32,0,0,13.96,1.00,26.34,0,0
10/18/2025 00:00,23.79,1.00,25.97,0,0,20.67,0.99,28.45,0,0
10/18/2025 01:00,18.01,1.00,26.27,0,0,17.05,1.00,28.03,0,0
10/18/2025 02:00,16.62,1.01,23.30,0,0,19.81,1.00,27.60,0,0
10/18/2025 03:00,19.22,1.00,25.45,0,0,13.13,0.99,27.80,0,0
10/18/2025 04:00,25.04,1.03,25.92,0,0,15.97,1.00,25.66,0,0
10/18/2025 05:00,15.61,1.00,26.14,0,0,17.77,1.02,26.62,0,0
10/18/2025 06:00,16.16,1.00,26.85,0,0,14.59,1.00,26.66,0,0
10/18/2025 07:00,18.19,1.00,26.40,0,0,17.00,1.01,25.52,0,0
10/18/2025 08:00,16.53,0.99,25.60,0,0,12.36,1.00,26.21,0,0
10/18/2025 09:00,17.48,1.00,26.98,0,0,17.53,0.99,27.69,0,0
10/18/2025 10:00,18.99,1.00,26.96,0,0,21.43,1.00,30.34,0,0
10/18/2025 11:00,22.26,1.00,26.54,0,0,14.82,0.99,27.36,0,0
10/18/2025 12:00,18.93,0.99,26.35,0,0,18.54,1.00,28.08,0,0
10/18/2025 13:00,19.93,1.00,28.45,0,0,20.73,1.00,27.06,0,0
10/18/2025 14:00,21.14,0.99,27.47,0,0,19.87,1.00,29.32,0,0
10/18/2025 15:00,17.75,0.99,23.47,0,0,16.57,1.00,28.20,0,0
10/18/2025 16:00,19.12,0.99,25.41,0,0,14.67,0.99,28.00,0,0
10/18/2025 17:00,17.11,1.00,26.48,0,0,17.49,1.02,29.20,0,0
10/18/2025 18:00,21.85,1.00,26.59,0,0,16.74,1.00,28.10,0,0
10/18/2025 19:00,17.33,0.99,26.28,0,0,20.48,0.99,27.92,0,0
10/18/2025 20:00,16.80,1.00,24.71,0,0,17.36,1.00,29.08,0,0
10/18/2025 21:00,18.97,1.00,25.88,0,0,14.64,1.00,25.83,0,0
10/18/2025 22:00,24.74,1.00,26.41,0,0,23.00,1.00,28.93,0,0
10/18/2025 23:00,20.09,1.01,25.21,0,0,19.91,0.99,28.23,0,0
10/19/2025 00:00,18.02,0.99,26.05,0,0,14.37,1.08,26.45,0,0
10/19/2025 01:00,15.92,0.99,24.60,0,0,16.15,1.00,28.35,0,0
10/19/2025 02:00,21.04,1.00,26.32,0,0,19.17,0.99,29.03,0,0
10/19/2025 03:00,15.31,1.00,23.38,0,0,21.60,1.00,27.28,0,0
10/19/2025 04:00,18.83,1.00,27.81,0,0,16.06,1.01,28.01,0,0
10/19/2025 05:00,21.11,1.00,27.83,0,0,17.44,1.00,29.58,0,0
10/19/2025 06:00,16.09,1.01,23.45,0,0,19.53,1.00,29.73,0,0
10/19/2025 07:00,16.22,0.99,26.07,0,0,19.89,0.99,27.02,0,0
10/19/2025 08:00,16.97,0.99,25.50,0,0,16.44,1.00,28.59,0,0
10/19/2025 09:00,18.55,0.99,26.30,0,0,16.51,1.00,27.78,0,0
10/19/2025 10:00,18.12,0.99,26.43,0,0,17.60,1.00,28.73,0,0
10/19/2025 11:00,14.28,0.99,27.30,0,0,19.42,1.00,27.30,0,0
10/19/2025 12:00,20.94,1.00,26.61,0,0,17.23,1.00,28.34,0,0
10/19/2025 13:00,21.19,1.00,24.83,0,0,17.69,1.02,27.77,0,0
10/19/2025 14:00,20.34,0.99,27.57,0,0,14.80,1.00,28.68,0,0
10/19/2025 15:00,19.21,1.00,27.33,0,0,21.57,1.00,31.30,0,0
10/19/2025 16:00,17.35,0.99,24.37,0,0,17.59,1.00,28.04,0,0
10/19/2025 17:00,20.21,1.00,26.42,0,0,21.39,1.00,28.94,0,0
10/19/2025 18:00,16.94,1.00,24.72,0,0,18.46,0.99,26.25,0,0
10/19/2025 19:00,20.41,0.99,26.77,0,0,19.93,1.00,29.18,0,0
10/19/2025 20:00,18.57,1.00,24.83,0,0,14.61,0.99,27.96,0,0
10/19/2025 21:00,20.15,1.00,27.88,0,0,16.91,1.03,28.31,0,0
10/19/2025 22:00,13.11,1.00,26.52,0,0,17.86,1.00,27.93,0,0
10/19/2025 23:00,21.90,1.01,23.40,0,0,17.12,1.00,27.30,0,0
10/20/2025 00:00,15.46,1.00,25.01,0,0,18.66,0.99,27.51,0,0
10/20/2025 01:00,14.69,1.00,26.71,0,0,18.06,1.00,28.91,0,0
10/20/2025 02:00,17.67,1.00,26.19,0,0,15.26,1.01,26.01,0,0
10/20/2025 03:00,22.03,0.99,28.04,0,0,22.15,0.99,28.43,0,0
10/20/2025 04:00,22.57,1.00,26.61,0,0,19.45,1.00,29.24,0,0
10/20/2025 05:00,22.35,1.00,26.53,0,0,16.50,1.04,26.55,0,0
10/20/2025 06:00,18.81,0.99,25.88,0,0,18.49,1.01,26.83,0,0
10/20/2025 07:00,21.59,1.00,28.66,0,0,20.57,1.00,27.07,0,0
10/20/2025 08:00,15.95,1.01,26.31,0,0,19.66,1.01,27.54,0,0
10/20/2025 09:00,18.94,1.00,26.64,0,0,14.33,1.00,27.30,0,0
10/20/2025 10:00,12.81,1.00,25.75,0,0,18.53,1.00,27.84,0,0
10/20/2025 11:00,20.77,1.00,26.28,0,0,18.38,0.99,27.23,0,0
10/20/2025 12:00,16.08,0.99,25.08,0,0,15.31,1.01,27.57,0,0
10/20/2025 13:00,22.51,0.99,27.59,0,0,16.97,1.01,27.26,0,0
10/20/2025 14:00,19.64,1.00,27.00,0,0,17.42,1.02,27.18,0,0
10/20/2025 15:00,17.63,1.00,25.40,0,0,15.26,1.02,26.28,0,0
10/20/2025 16:00,19.13,1.00,25.48,0,0,17.24,1.00,26.49,0,0
10/20/2025 17:00,19.90,0.99,25.57,0,0,18.12,1.01,29.13,0,0
10/20/2025 18:00,16.09,1.00,24.47,0,0,18.44,1.01,27.19,0,0
10/20/2025 19:00,22.90,0.99,26.78,0,0,18.13,1.02,28.69,0,0
10/20/2025 20:00,12.95,0.99,24.36,0,0,18.91,1.00,29.03,0,0
10/20/2025 21:00,17.29,1.00,27.39,0,0,19.71,1.00,26.65,0,0
10/20/2025 22:00,17.53,1.00,25.23,0,0,17.86,0.99,27.62,0,0
10/20/2025 23:00,19.54,0.99,25.86,0,0,15.17,1.00,27.52,0,0
10/21/2025 00:00,17.31,1.00,25.86,0,0,17.61,1.00,26.48,0,0
10/21/2025 01:00,18.01,1.00,29.56,0,0,21.88,1.00,29.03,0,0
10/21/2025 02:00,20.60,1.00,27.82,0,0,20.06,1.00,26.20,0,0
10/21/2025 03:00,18.84,1.00,28.64,0,0,17.85,0.99,27.07,0,0
10/21/2025 04:00,19.95,1.00,27.36,0,0,20.72,1.00,28.86,0,0
10/21/2025 05:00,18.10,1.00,26.88,0,0,15.11,1.01,29.21,0,0
10/21/2025 06:00,17.99,1.00,25.53,0,0,15.80,1.00,26.24,0,0
10/21/2025 07:00,18.94,0.99,26.41,0,0,16.24,0.99,25.44,0,0
10/21/2025 08:00,14.30,1.01,24.29,0,0,18.00,1.00,29.64,0,0
10/21/2025 09:00,20.25,1.00,27.18,0,0,15.65,1.03,26.84,0,0
10/21/2025 10:00,19.73,1.01,26.68,0,0,11.83,1.00,28.39,0,0
10/21/2025 11:00,18.76,1.00,25.26,0,0,17.86,1.00,27.90,0,0
10/21/2025 12:00,15.77,1.00,25.24,0,0,19.70,0.99,27.57,0,0
10/21/2025 13:00,16.54,1.00,26.98,0,0,13.17,1.00,28.24,0,0
10/21/2025 14:00,18.10,1.00,26.99,0,0,17.82,1.00,29.33,0,0
10/21/2025 15:00,19.77,1.01,29.12,0,0,19.04,1.02,27.98,0,0
10/21/2025 16:00,15.49,1.00,24.99,0,0,21.21,0.99,27.56,0,0
10/21/2025 17:00,17.17,1.01,24.13,0,0,22.22,1.00,29.89,0,0
10/21/2025 18:00,17.16,1.00,24.66,0,0,19.03,0.99,27.92,0,0
10/21/2025 19:00,24.28,1.00,27.95,0,0,22.39,0.99,28.02,0,0
10/21/2025 20:00,19.31,0.99,27.84,0,0,16.89,1.00,26.74,0,0
10/21/2025 21:00,20.87,0.99,26.75,0,0,17.45,0.99,28.45,0,0
10/21/2025 22:00,15.23,0.99,25.22,0,0,15.22,1.00,25.61,0,0
10/21/2025 23:00,15.75,1.00,24.70,0,0,16.23,1.01,28.79,0,0
10/22/2025 00:00,16.54,1.00,26.48,0,0,13.13,1.00,28.20,0,0
10/22/2025 01:00,21.88,1.00,26.80,0,0,18.46,1.00,27.51,0,0
10/22/2025 02:00,20.31,1.00,26.44,0,0,17.94,1.01,27.34,0,0
10/22/2025 03:00,22.54,0.99,25.85,0,0,19.30,1.01,29.37,0,0
10/22/2025 04:00,21.40,0.99,25.74,0,0,21.24,1.00,29.45,0,0
10/22/2025 05:00,17.96,1.00,27.63,0,0,20.84,1.01,29.12,0,0
10/22/2025 06:00,17.15,1.00,25.98,0,0,19.28,0.99,27.07,0,0
10/22/2025 07:00,21.91,1.00,29.06,0,0,14.73,1.00,27.78,0,0
10/22/2025 08:00,15.36,1.00,26.51,0,0,19.54,1.03,28.59,0,0
10/22/2025 09:00,19.54,0.99,25.93,0,0,20.17,1.01,28.12,0,0
10/22/2025 10:00,17.61,1.00,25.28,0,0,18.90,1.00,27.58,0,0
10/22/2025 11:00,13.10,1.00,25.55,0,0,20.22,1.00,28.11,0,0
10/22/2025 12:00,13.87,1.00,24.99,0,0,19.13,1.03,28.06,0,0
10/22/2025 13:00,15.47,1.00,24.52,0,0,17.68,1.01,28.32,0,0
10/22/2025 14:00,21.98,1.00,28.07,0,0,18.88,0.99,25.82,0,0
10/22/2025 15:00,14.74,1.00,25.70,0,0,16.08,1.00,28.31,0,0
10/22/2025 16:00,16.70,1.00,27.17,0,0,20.24,1.02,27.53,0,0
10/22/2025 17:00,16.79,1.00,26.02,0,0,21.28,1.02,27.88,0,0
10/22/2025 18:00,21.20,1.00,26.86,0,0,15.82,1.00,28.92,0,0
10/22/2025 19:00,24.26,1.00,26.18,0,0,14.86,1.00,26.18,0,0
10/22/2025 20:00,18.08,1.00,28.12,0,0,16.37,1.03,27.30,0,0
10/22/2025 21:00,24.67,1.00,26.00,0,0,18.80,0.99,26.74,0,0
10/22/2025 22:00,21.47,0.99,27.13,0,0,15.79,1.00,25.76,0,0
10/22/2025 23:00,20.84,1.00,27.52,0,0,12.78,1.02,25.89,0,0
10/23/2025 00:00,18.62,1.00,27.19,0,0,14.06,1.00,25.72,0,0
10/23/2025 01:00,14.54,1.00,27.08,0,0,21.76,1.00,27.86,0,0
10/23/2025 02:00,21.05,1.00,27.03,0,0,15.75,1.00,27.20,0,0
10/23/2025 03:00,20.18,1.00,26.53,0,0,19.65,0.99,27.52,0,0
10/23/2025 04:00,17.83,1.01,25.23,0,0,15.47,0.99,27.04,0,0
10/23/2025 05:00,19.37,0.99,25.64,0,0,22.52,1.00,28.99,0,0
10/23/2025 06:00,22.52,1.00,26.65,0,0,20.49,1.01,27.88,0,0
10/23/2025 07:00,17.42,1.00,25.56,0,0,17.07,1.00,27.32,0,0
10/23/2025 08:00,15.23,1.00,25.23,0,0,21.33,0.99,27.70,0,0
10/23/2025 09:00,15.54,1.00,23.95,0,0,16.56,1.00,28.03,0,0
10/23/2025 10:00,17.04,1.00,28.00,0,0,13.10,1.00,24.40,0,0
10/23/2025 11:00,16.65,1.00,27.64,0,0,18.83,1.00,28.47,0,0
10/23/2025 12:00,15.07,1.00,24.18,0,0,15.54,1.00,27.65,0,0
10/23/2025 13:00,16.07,1.00,24.99,0,0,19.79,1.00,27.87,0,0
10/23/2025 14:00,15.81,0.99,26.62,0,0,16.34,1.01,28.11,0,0
10/23/2025 15:00,19.33,1.00,26.61,0,0,19.07,1.00,29.79,0,0
10/23/2025 16:00,19.10,0.99,27.85,0,0,18.70,1.03,28.64,0,0
10/23/2025 17:00,18.30,1.00,27.26,0,0,20.91,1.01,29.08,0,0
10/23/2025 18:00,17.19,1.00,27.33,0,0,15.06,1.00,26.67,0,0
10/23/2025 19:00,19.44,1.00,25.77,0,0,19.24,0.99,28.15,0,0
10/23/2025 20:00,17.34,0.99,24.26,0,0,20.48,1.00,29.40,0,0
10/23/2025 21:00,17.97,0.99,26.38,0,0,16.86,1.01,26.26,0,0
10/23/2025 22:00,23.52,0.99,27.11,0,0,18.56,1.00,27.72,0,0
10/23/2025 23:00,11.64,1.00,26.19,0,0,15.67,0.99,26.47,0,0
10/24/2025 00:00,17.74,1.00,23.46,0,0,20.33,1.00,27.50,0,0
10/24/2025 01:00,22.48,1.00,27.84,0,0,21.24,1.00,29.19,0,0
10/24/2025 02:00,17.92,1.00,25.95,0,0,18.24,1.00,28.06,0,0
10/24/2025 03:00,23.27,0.99,28.08,0,0,20.59,1.00,28.52,0,0
10/24/2025 04:00,15.44,1.00,26.82,0,0,18.50,1.00,27.75,0,0
10/24/2025 05:00,13.72,1.00,24.51,0,0,17.79,1.00,25.17,0,0
10/24/2025 06:00,23.96,0.99,24.72,0,0,16.55,1.00,27.24,0,0
10/24/2025 07:00,19.56,1.00,25.69,0,0,21.06,1.00,29.80,0,0
10/24/2025 08:00,13.66,1.00,23.00,0,0,18.09,1.00,27.77,0,0
10/24/2025 09:00,19.80,1.04,26.69,0,0,16.52,1.00,26.13,0,0
10/24/2025 10:00,17.45,0.99,27.97,0,0,23.20,1.00,28.52,0,0
10/24/2025 11:00,14.58,0.99,26.60,0,0,18.77,1.00,29.59,0,0
10/24/2025 12:00,18.49,0.99,27.18,0,0,16.02,1.00,26.11,0,0
10/24/2025 13:00,20.14,1.01,25.13,0,0,15.78,1.00,29.62,0,0
10/24/2025 14:00,18.99,1.00,26.42,0,0,19.50,1.00,26.22,0,0
10/24/2025 15:00,20.13,1.01,28.69,0,0,16.80,1.00,29.49,0,0
10/24/2025 16:00,17.76,1.00,25.44,0,0,17.59,1.00,26.78,0,0
10/24/2025 17:00,19.50,0.99,27.86,0,0,17.54,0.99,26.97,0,0
10/24/2025 18:00,21.47,1.00,26.98,0,0,18.00,1.00,25.75,0,0
10/24/2025 19:00,15.11,1.00,25.12,0,0,23.19,1.00,28.12,0,0
10/24/2025 20:00,19.95,1.00,27.36,0,0,19.29,1.00,26.62,0,0
10/24/2025 21:00,18.21,0.99,29.21,0,0,18.88,1.02,26.68,0,0
10/24/2025 22:00,17.01,1.01,26.18,0,0,16.98,0.99,26.37,0,0
10/24/2025 23:00,17.48,1.00,27.09,0,0,20.14,1.02,26.21,0,0
10/25/2025 00:00,16.24,1.00,28.03,0,0,20.68,0.99,28.52,0,0
10/25/2025 01:00,15.72,0.99,24.75,0,0,23.35,1.00,27.84,0,0
10/25/2025 02:00,15.68,0.99,26.39,0,0,17.81,1.00,26.89,0,0
10/25/2025 03:00,23.29,1.00,26.18,0,0,21.95,1.00,27.98,0,0
10/25/2025 04:00,21.02,1.00,24.85,0,0,20.95,1.00,27.25,0,0
10/25/2025 05:00,14.97,1.00,27.67,0,0,16.97,1.00,26.37,0,0
10/25/2025 06:00,19.05,1.01,26.90,0,0,14.13,1.01,27.55,0,0
10/25/2025 07:00,13.76,1.00,25.91,0,0,18.96,1.00,27.04,0,0
10/25/2025 08:00,18.37,1.00,25.14,0,0,20.66,1.00,29.21,0,0
10/25/2025 09:00,15.62,1.01,24.84,0,0,15.58,1.00,26.63,0,0
10/25/2025 10:00,16.08,0.99,22.76,0,0,20.02,1.00,26.15,0,0
10/25/2025 11:00,23.23,1.01,26.49,0,0,20.32,1.00,29.16,0,0
10/25/2025 12:00,23.59,1.01,28.39,0,0,15.62,1.00,25.29,0,0
10/25/2025 13:00,16.27,0.99,24.26,0,0,18.38,1.00,26.45,0,0
10/25/2025 14:00,17.54,0.99,26.04,0,0,19.26,1.00,28.25,0,0
10/25/2025 15:00,15.23,1.00,26.30,0,0,16.08,1.00,26.89,0,0
10/25/2025 16:00,13.50,1.00,25.62,0,0,14.33,0.99,25.87,0,0
10/25/2025 17:00,17.01,1.00,24.08,0,0,18.92,1.00,26.22,0,0
10/25/2025 18:00,17.23,0.99,26.01,0,0,19.66,1.00,29.28,0,0
10/25/2025 19:00,20.11,1.00,24.79,0,0,16.60,1.01,25.69,0,0
10/25/2025 20:00,20.11,1.02,25.78,0,0,16.96,1.00,26.91,0,0
10/25/2025 21:00,20.37,1.00,25.56,0,0,16.12,1.00,27.69,0,0
10/25/2025 22:00,19.13,1.00,27.27,0,0,16.31,1.00,26.49,0,0
10/25/2025 23:00,24.41,1.01,28.17,0,0,17.09,1.01,27.07,0,0
10/26/2025 00:00,15.15,1.00,26.44,0,0,18.73,1.00,28.74,0,0
10/26/2025 01:00,15.80,1.00,23.96,0,0,17.21,1.00,28.81,0,0
10/26/2025 02:00,19.59,1.00,24.54,0,0,17.78,0.99,28.10,0,0
10/26/2025 03:00,23.33,1.02,26.96,0,0,12.72,1.00,26.51,0,0
10/26/2025 04:00,17.03,1.00,27.61,0,0,16.32,1.00,26.48,0,0
10/26/2025 05:00,15.89,1.00,28.49,0,0,21.52,0.99,27.07,0,0
10/26/2025 06:00,18.52,0.99,23.97,0,0,20.40,0.99,27.75,0,0
10/26/2025 07:00,19.19,1.00,27.73,0,0,20.70,1.00,28.94,0,0
10/26/2025 08:00,20.42,1.01,24.98,0,0,19.23,0.99,25.08,0,0
10/26/2025 09:00,17.66,0.99,24.71,0,0,15.78,1.00,27.75,0,0
10/26/2025 10:00,18.07,1.00,27.11,0,0,18.62,1.00,27.81,0,0
10/26/2025 11:00,23.67,1.00,28.20,0,0,24.06,1.00,27.33,0,0
10/26/2025 12:00,20.95,1.00,27.53,0,0,16.54,1.00,27.25,0,0
10/26/2025 13:00,22.25,1.00,25.80,0,0,23.05,0.99,28.72,0,0
10/26/2025 14:00,18.41,0.99,25.93,0,0,18.25,1.00,26.79,0,0
10/26/2025 15:00,21.05,1.00,26.18,0,0,16.76,1.01,27.74,0,0
10/26/2025 16:00,14.98,1.00,26.31,0,0,18.83,1.00,28.88,0,0
10/26/2025 17:00,14.67,1.00,24.62,0,0,20.13,1.00,27.74,0,0
10/26/2025 18:00,20.34,1.00,25.96,0,0,19.18,1.00,27.46,0,0
10/26/2025 19:00,19.49,1.01,27.08,0,0,19.63,1.00,25.82,0,0
10/26/2025 20:00,16.02,1.00,27.51,0,0,21.13,1.00,27.85,0,0
10/26/2025 21:00,16.79,1.00,25.12,0,0,17.55,1.01,25.88,0,0
10/26/2025 22:00,18.18,1.00,25.94,0,0,15.39,1.00,26.19,0,0
10/26/2025 23:00,18.55,1.00,26.19,0,0,17.32,1.00,25.30,0,0
10/27/2025 00:00,20.15,1.00,26.90,0,0,22.05,1.00,29.97,0,0
10/27/2025 01:00,20.50,1.00,26.15,0,0,21.27,1.00,27.37,0,0
10/27/2025 02:00,17.34,0.99,25.73,0,0,20.19,1.00,28.78,0,0
10/27/2025 03:00,15.36,1.00,26.48,0,0,18.08,1.00,26.14,0,0
10/27/2025 04:00,14.71,1.00,25.32,0,0,21.43,0.99,27.75,0,0
10/27/2025 05:00,22.56,1.00,27.18,0,0,17.66,1.00,25.57,0,0
10/27/2025 06:00,17.60,1.00,24.13,0,0,23.28,0.99,28.79,0,0
10/27/2025 07:00,18.04,1.03,26.38,0,0,24.47,1.00,27.46,0,0
10/27/2025 08:00,18.03,1.00,25.26,0,0,24.50,0.99,27.46,0,0
10/27/2025 09:00,22.25,1.01,26.55,0,0,16.26,1.00,26.69,0,0
10/27/2025 10:00,18.13,0.99,26.60,0,0,17.39,0.99,27.41,0,0
10/27/2025 11:00,19.56,1.00,24.11,0,0,19.80,0.99,27.43,0,0
10/27/2025 12:00,16.05,1.00,24.06,0,0,24.37,0.99,28.27,0,0
10/27/2025 13:00,15.65,1.02,27.11,0,0,17.28,0.99,27.85,0,0
10/27/2025 14:00,18.23,1.00,26.50,0,0,18.83,1.01,27.86,0,0
10/27/2025 15:00,11.57,1.00,24.57,0,0,17.39,1.04,30.00,0,0
10/27/2025 16:00,18.57,1.00,28.32,0,0,16.90,1.00,28.93,0,0
10/27/2025 17:00,20.04,1.01,28.74,0,0,16.88,1.01,27.85,0,0
10/27/2025 18:00,14.59,1.00,25.24,0,0,21.68,1.00,28.26,0,0
10/27/2025 19:00,16.83,1.00,25.32,0,0,19.10,1.01,26.52,0,0
10/27/2025 20:00,16.19,1.00,25.71,0,0,15.91,0.99,27.44,0,0
10/27/2025 21:00,20.23,1.00,25.19,0,0,15.33,1.00,28.56,0,0
10/27/2025 22:00,19.85,1.00,25.67,0,0,19.40,1.00,28.75,0,0
10/27/2025 23:00,17.15,0.99,23.35,0,0,22.22,1.01,27.80,0,0
10/28/2025 00:00,16.53,1.00,26.67,0,0,19.28,0.99,27.97,0,0
10/28/2025 01:00,14.51,1.00,25.29,0,0,18.65,1.00,25.14,0,0
10/28/2025 02:00,15.59,1.01,24.32,0,0,22.02,1.00,28.13,0,0
10/28/2025 03:00,17.25,0.99,25.23,0,0,16.51,0.99,27.09,0,0
10/28/2025 04:00,19.86,1.00,27.31,0,0,16.25,1.00,26.90,0,0
10/28/2025 05:00,14.34,1.00,23.14,0,0,17.50,1.01,26.18,0,0
10/28/2025 06:00,24.17,1.00,29.08,0,0,19.73,1.00,28.17,0,0
10/28/2025 07:00,15.87,1.00,26.64,0,0,17.11,1.02,27.20,0,0
10/28/2025 08:00,16.17,1.00,25.30,0,0,19.05,1.00,28.15,0,0
10/28/2025 09:00,18.64,1.00,26.02,0,0,16.28,1.00,27.25,0,0
10/28/2025 10:00,12.30,1.00,24.30,0,0,15.77,1.00,27.54,0,0
10/28/2025 11:00,15.90,1.01,26.65,0,0,15.30,0.99,25.83,0,0
10/28/2025 12:00,18.16,1.00,25.65,0,0,16.82,1.00,26.59,0,0
10/28/2025 13:00,14.68,1.00,25.73,0,0,14.40,1.00,25.85,0,0
10/28/2025 14:00,19.95,0.99,25.88,0,0,19.45,1.00,26.23,0,0
10/28/2025 15:00,12.41,1.00,24.89,0,0,17.53,1.01,27.32,0,0
10/28/2025 16:00,16.19,0.99,26.83,0,0,18.88,1.00,26.86,0,0
10/28/2025 17:00,18.20,1.00,26.15,0,0,22.60,1.02,29.05,0,0
10/28/2025 18:00,15.86,1.00,24.98,0,0,21.79,1.00,27.40,0,0
10/28/2025 19:00,21.54,1.00,25.99,0,0,18.16,1.02,25.26,0,0
10/28/2025 20:00,17.82,0.99,27.74,0,0,20.18,1.00,27.84,0,0
10/28/2025 21:00,16.29,1.02,25.88,0,0,21.05,1.00,26.91,0,0
10/28/2025 22:00,20.45,0.99,26.78,0,0,16.50,1.00,26.20,0,0
10/28/2025 23:00,20.11,0.99,26.31,0,0,16.20,1.00,26.55,0,0
10/29/2025 00:00,22.62,1.00,27.60,0,0,16.86,1.00,25.49,0,0
10/29/2025 01:00,17.70,1.03,26.74,0,0,20.49,1.00,28.00,0,0
10/29/2025 02:00,20.54,1.00,24.31,0,0,20.66,1.00,27.25,0,0
10/29/2025 03:00,20.33,1.00,24.61,0,0,18.91,1.02,29.95,0,0
10/29/2025 04:00,14.43,1.00,28.29,0,0,18.21,1.00,29.15,0,0
10/29/2025 05:00,19.96,1.00,27.63,0,0,14.19,1.00,26.49,0,0
10/29/2025 06:00,19.61,1.00,27.80,0,0,19.48,1.00,25.78,0,0
10/29/2025 07:00,17.71,1.00,25.74,0,0,20.71,0.99,28.47,0,0
10/29/2025 08:00,15.56,1.00,25.58,0,0,13.16,1.00,27.82,0,0
10/29/2025 09:00,13.28,1.00,26.89,0,0,13.87,1.00,27.11,0,0
10/29/2025 10:00,16.95,0.99,25.76,0,0,19.37,1.01,25.76,0,0
10/29/2025 11:00,19.98,0.99,24.56,0,0,17.70,1.00,27.63,0,0
10/29/2025 12:00,16.34,0.99,25.55,0,0,13.50,1.20,26.82,0,0
10/29/2025 13:00,20.10,1.00,27.57,0,0,17.50,1.00,26.92,0,0
10/29/2025 14:00,20.08,1.00,26.19,0,0,20.04,1.00,29.21,0,0
